X1,X2,XT,X1_se,X2_se,XT_se,models,n,loc,dist
-0.415125529557419,0.459875560182179,0.291399370138535,0.0162234773692653,0.0163493076445911,0.0190845482846284,KS,1000,4,tdis
-1.27051935556824,1.33846244837623,0.724280396376661,0.0845660228624953,0.0862038533331354,0.144871854301485,ologit,1000,4,tdis
-0.693770761974491,0.728341882795879,0.409119475644624,0.0450214540971544,0.0453671261236696,0.0802221403268683,oprobit,1000,4,tdis
-0.43943964427156,0.458437834110605,0.2536755776902,0.0245185456560559,0.0246780166011472,0.0492536129980408,OLS,1000,4,tdis
-0.439439644271555,0.458437834110606,0.2536755776902,0.0164872054336183,0.0168403295716621,0.0220020202396477,KS,1000,4,tdis
-1.45274859191193,1.52222396254637,0.783181798191069,0.0882020549993484,0.0915080940680231,0.144920768500952,ologit,1000,4,tdis
-0.780784422614842,0.815217223057114,0.423059461748902,0.0459200337754514,0.0473375161744993,0.0801585394274051,oprobit,1000,4,tdis
-0.479579543864061,0.501089458533882,0.27083544713069,0.0238387034741907,0.0239676233787133,0.0476485530286552,OLS,1000,4,tdis
-0.47957954386395,0.501089458533781,0.270835447130712,0.0180504592191584,0.0171722151472989,0.0243426135427496,KS,1000,4,tdis
-1.30063274948494,1.36247724636512,0.743136738060463,0.0839427752145073,0.0876093772916406,0.144658501097293,ologit,1000,4,tdis
-0.702929562064813,0.729664346928507,0.385419232288152,0.0434157880072064,0.0458676998927046,0.0799910739747702,oprobit,1000,4,tdis
-0.448660436331122,0.458232242610788,0.244103769472795,0.023762755077089,0.0249577122317721,0.049675123482263,OLS,1000,4,tdis
-0.448660436331123,0.458232242610788,0.244103769472792,0.0166914530434014,0.0160692775912946,0.0210222494545565,KS,1000,4,tdis
-1.29347537515172,1.40227686946695,0.617082590773704,0.0845307974270748,0.089274602444506,0.141579680691812,ologit,1000,4,tdis
-0.694133794042405,0.757633979170271,0.339774722991959,0.0444375543620742,0.0469895431584579,0.0793641584678141,oprobit,1000,4,tdis
-0.439572832123866,0.482620552574623,0.208700665156877,0.0247942681843923,0.0257558753525696,0.0501437332054736,OLS,1000,4,tdis
-0.439572832123865,0.482620552574626,0.208700665156876,0.0163901267585181,0.0174871620214045,0.0215664597996137,KS,1000,4,tdis
-1.48930546671127,1.45443992372399,0.767333225087726,0.091618721611245,0.0886329789637094,0.146139966395451,ologit,1000,4,tdis
-0.812516472794295,0.809222893140333,0.446638063926772,0.0473187944366007,0.0477044520503901,0.0817028319327871,oprobit,1000,4,tdis
-0.485692515647092,0.481658205582348,0.246166343554371,0.0233518371054475,0.0237768847075791,0.0472209855998494,OLS,1000,4,tdis
-0.485692515647092,0.481658205582349,0.246166343554371,0.0177237555941697,0.0177149655090634,0.0218989152284027,KS,1000,4,tdis
-1.48848249524654,1.44263006802511,0.724250340217655,0.0884320606521671,0.0892726864702228,0.14365654490298,ologit,1000,4,tdis
-0.787201220007891,0.756002859668906,0.393922416724437,0.0456019432195958,0.0462845085233861,0.0797420726833794,oprobit,1000,4,tdis
-0.500711119617958,0.489072652060028,0.249040850031511,0.0240190907292776,0.0250082814266503,0.0495051723826274,OLS,1000,4,tdis
-0.500711119617958,0.489072652060027,0.249040850031511,0.0186894678637845,0.017357821252347,0.0235571991629021,KS,1000,4,tdis
-1.39161285140799,1.3401466079909,0.677952049819691,0.0855353916090893,0.0845472919693277,0.142330780489681,ologit,1000,4,tdis
-0.762456621060053,0.735502741546797,0.353254783129034,0.0451983627472265,0.0448075266693004,0.0792667380535329,oprobit,1000,4,tdis
-0.471981825993066,0.448973831468293,0.234803075091615,0.0237632481892877,0.0237105962436411,0.0491126180674584,OLS,1000,4,tdis
-0.471981825993066,0.448973831468295,0.234803075091614,0.0173589296914037,0.0175069790459298,0.0242048603758589,KS,1000,4,tdis
-1.51760357212826,1.36820677190825,0.672763135403332,0.0926276594890568,0.0884668528544539,0.144345986352229,ologit,1000,4,tdis
-0.842207982713695,0.768006514896309,0.35751523214492,0.0491762229290902,0.0473136388361146,0.0803261480066925,oprobit,1000,4,tdis
-0.516670031656463,0.465990211015798,0.219169381554994,0.0248960962839588,0.0243308325479803,0.0486385456696182,OLS,1000,4,tdis
-0.516670031656457,0.465990211015798,0.219169381554994,0.0190199983552616,0.0187759792891061,0.0212980281345634,KS,1000,4,tdis
-1.42638599398263,1.46080178212703,0.7122657355789,0.0872757869379062,0.0904124723742856,0.147789287637173,ologit,1000,4,tdis
-0.79029591370304,0.795088072877615,0.387593112186269,0.0462914530470062,0.0474474298303637,0.0819125946591838,oprobit,1000,4,tdis
-0.469594806931007,0.474859899708526,0.231196385282697,0.0228803537794763,0.0234986948795446,0.047817817565795,OLS,1000,4,tdis
-0.469594806931007,0.474859899708524,0.231196385282697,0.0182133613924778,0.0169908581546787,0.0231232755063583,KS,1000,4,tdis
-1.49856350915045,1.47707948616901,0.80306452684506,0.091317584759949,0.0894795780238772,0.144121463303191,ologit,1000,4,tdis
-0.830524544772118,0.811084735426243,0.470919978518968,0.0483873229028883,0.047347566575392,0.0808318719428475,oprobit,1000,4,tdis
-0.504246190977701,0.489137963094144,0.285941556145042,0.0248824702878151,0.0244074251563247,0.0488571889140504,OLS,1000,4,tdis
-0.504246190977702,0.489137963094143,0.285941556145042,0.0177414378010668,0.0164419048858076,0.0226132250715756,KS,1000,4,tdis
-1.44294335674924,1.38391950512497,0.712206667908651,0.0895593277749159,0.0863954648901485,0.143790312319821,ologit,1000,4,tdis
-0.780881073758951,0.748470650101235,0.39543352274972,0.0468222059995702,0.0450906934704847,0.0803770298729286,oprobit,1000,4,tdis
-0.479434882070484,0.451454506265478,0.247151076851255,0.0247651194446518,0.0233177051300359,0.0492486990208059,OLS,1000,4,tdis
-0.479434882070482,0.451454506265473,0.247151076851258,0.0173461753767203,0.0173120378967895,0.0239853725483638,KS,1000,4,tdis
-1.36833731765933,1.32144164614492,0.742902293013571,0.0847872959296841,0.0871129909691188,0.143238146280059,ologit,1000,4,tdis
-0.740687479818596,0.734856176722574,0.409117140619072,0.0449950574334875,0.0471869006765816,0.0799382909591452,oprobit,1000,4,tdis
-0.475169273045784,0.457124067640909,0.263308250821642,0.0249421633821826,0.0262557960446178,0.0506063041176104,OLS,1000,4,tdis
-0.475169273045808,0.457124067640925,0.263308250821622,0.0174529891831892,0.018507665146635,0.0222214117289706,KS,1000,4,tdis
-1.34636642678475,1.28494753093801,0.763058194905693,0.0860537756076108,0.0845756893035019,0.142210285681077,ologit,1000,4,tdis
-0.72949875147296,0.703945347758407,0.416621162829476,0.0456061023754716,0.045120451927353,0.0792797021299241,oprobit,1000,4,tdis
-0.466146579459667,0.453240262151322,0.26487784102433,0.0254260452781915,0.0253639962174569,0.0510305983484023,OLS,1000,4,tdis
-0.45301857778656,0.461243093447006,0.264425483834838,0.0177744578293462,0.0167454366424891,0.0214475764140873,KS,1000,4,tdis
-1.39963683086915,1.43584925383896,0.555537196523252,0.0906567106346829,0.090461440298873,0.143779646101342,ologit,1000,4,tdis
-0.750505261122242,0.761479987920601,0.300751170920718,0.047456273594457,0.0470448170622299,0.0799206980772124,oprobit,1000,4,tdis
-0.463315244588757,0.468348513478171,0.186353171459493,0.025332080768461,0.0244159556009144,0.0484899242069065,OLS,1000,4,tdis
-0.459591308531515,0.466287036265202,0.186232930082529,0.0178618569553379,0.0169216588542703,0.0218396991054619,KS,1000,4,tdis
-1.33096408682478,1.32168357944378,0.713057230646674,0.084323665169571,0.0826988052496146,0.14043317560986,ologit,1000,4,tdis
-0.712623425539401,0.724802584107296,0.385590334976903,0.0440067363628332,0.0437192755632329,0.0783653886297004,oprobit,1000,4,tdis
-0.485001103332358,0.488281596248398,0.259206334291875,0.0258212910461727,0.0251453823483068,0.051827579090376,OLS,1000,4,tdis
-0.485001103332357,0.488281596248396,0.259206334291876,0.0188597573937607,0.0170051855607788,0.0257570201848179,KS,1000,4,tdis
-1.39121925685511,1.24167177192347,0.68202944885801,0.0846089936929742,0.0841657115753922,0.141221523703353,ologit,1000,4,tdis
-0.751866019291537,0.659825415607514,0.393321556134806,0.0444784479227018,0.0433938550763036,0.0790180360542761,oprobit,1000,4,tdis
-0.485104297214444,0.425289188761907,0.25785035771081,0.0242833204213293,0.0244740243728997,0.0499385097098913,OLS,1000,4,tdis
-0.485104297214439,0.425289188761889,0.25785035771082,0.017614856777725,0.0189387562952834,0.0226298349058873,KS,1000,4,tdis
-1.50998901317831,1.32799603622455,0.527240397718384,0.0932048672401224,0.0880734788432923,0.146425221280111,ologit,1000,4,tdis
-0.836573357738867,0.719395291041023,0.270041036766951,0.0494086818917795,0.0465210640969074,0.081592593279056,oprobit,1000,4,tdis
-0.502304800496289,0.431739833602352,0.150079631267541,0.0248136978336819,0.0238675246362963,0.0484028498269082,OLS,1000,4,tdis
-0.502304800496289,0.431739833602352,0.150079631267541,0.0170713137599929,0.0171940337699694,0.0220911685897917,KS,1000,4,tdis
-1.41122120938214,1.34387445383128,0.868259852163556,0.0871222083964328,0.0865206547615378,0.145465748114002,ologit,1000,4,tdis
-0.786527120563702,0.746614670114974,0.491993358835622,0.0468339244077302,0.046068866939855,0.080986908094093,oprobit,1000,4,tdis
-0.476885774708822,0.454435386866417,0.282931610418965,0.0243160041404346,0.0238774166812452,0.0489446267539124,OLS,1000,4,tdis
-0.472135462678375,0.426840992071151,0.284851971451067,0.0183561676028895,0.0170918075407418,0.0226387128292108,KS,1000,4,tdis
-1.51815576993154,1.44183784285564,0.741716852043053,0.091133624365229,0.0881796553298342,0.144701753430393,ologit,1000,4,tdis
-0.841581141237479,0.807689086460952,0.404099379507387,0.0483661765994349,0.0472189589954807,0.0806183894682145,oprobit,1000,4,tdis
-0.490737757201991,0.465554742187313,0.246678226574671,0.0232620054623897,0.0228484442611026,0.046943780437875,OLS,1000,4,tdis
-0.490737757201991,0.465554742187313,0.24667822657467,0.0175111833291203,0.0162292102226536,0.0225236591387918,KS,1000,4,tdis
-1.26776259897099,1.32144402940599,0.544763944710856,0.0843600900728842,0.0848583238650061,0.140263446373951,ologit,1000,4,tdis
-0.690660024179577,0.723328723238806,0.272110278002324,0.0444654846373858,0.0449404850474888,0.0786155265868191,oprobit,1000,4,tdis
-0.445966890143369,0.474985115743956,0.17649094170121,0.0253124597171579,0.025505724318582,0.0516788215100715,OLS,1000,4,tdis
-0.445966890143367,0.474985115743955,0.17649094170121,0.0193204340078959,0.0173000859121363,0.0236491705390884,KS,1000,4,tdis
-1.24743288546075,1.29293870807832,0.914092908650123,0.0836206604575254,0.0854819028494778,0.145269273424895,ologit,1000,4,tdis
-0.656619420392027,0.69118606142188,0.470862676830122,0.0437341704943646,0.044695277298447,0.0798907549001517,oprobit,1000,4,tdis
-0.420204570933863,0.441392502371078,0.30831210910023,0.024522342924564,0.0246487428071984,0.0499576205860032,OLS,1000,4,tdis
-0.384584803508389,0.437547188372317,0.290394920698305,0.0151341528548611,0.0158031722767784,0.0190114763193927,KS,1000,4,tdis
-1.27103330130393,1.38140432103098,0.614132280607031,0.0871523818017645,0.0900637002445304,0.145213490327229,ologit,1000,4,tdis
-0.692906280110615,0.751036203434438,0.313216175942418,0.0455740926928448,0.0475530917130874,0.0810036748924555,oprobit,1000,4,tdis
-0.42351945929199,0.460907673336397,0.176057521592549,0.0244914575658797,0.0249762769875823,0.0495411671002434,OLS,1000,4,tdis
-0.42351945929199,0.460907673336396,0.176057521592548,0.0168346794596316,0.0157516086160889,0.0209547419915361,KS,1000,4,tdis
-1.30502446005304,1.2577260183664,0.930206988648787,0.0851839779735671,0.0887194919670905,0.14339030704979,ologit,1000,4,tdis
-0.716901854377345,0.690141213730765,0.52604032532217,0.0459027649046818,0.0473608846266287,0.0800239877576265,oprobit,1000,4,tdis
-0.463796510190019,0.441169396061574,0.334172825903382,0.0258480417350053,0.0271256437219106,0.051463997333023,OLS,1000,4,tdis
-0.459256810519462,0.441940228407912,0.335920484201135,0.0167020192474084,0.0177110139326247,0.0218027843960709,KS,1000,4,tdis
-1.30269830774372,1.19690743300963,0.442552006982826,0.0874588080168503,0.0806516560422485,0.14130938365049,ologit,1000,4,tdis
-0.696956239390085,0.640445708273951,0.228044754969261,0.0460881790073212,0.0424482156776562,0.0786312872605872,oprobit,1000,4,tdis
-0.44483668613955,0.412968015422413,0.162053201786782,0.0255582983906269,0.023985637731797,0.0497668412835805,OLS,1000,4,tdis
-0.377508116770818,0.357375866511523,0.0844226011094334,0.015215517801138,0.0131597336577602,0.0182810119760532,KS,1000,4,tdis
-1.46490228819864,1.48256369482861,0.488295345542013,0.0945292571555664,0.0914370420363403,0.144540991060586,ologit,1000,4,tdis
-0.788908428994767,0.806430043354709,0.243040888649585,0.0494713675247871,0.0480692525951724,0.0803084001246547,oprobit,1000,4,tdis
-0.467062992007695,0.481593998866413,0.157358942923462,0.0253495495081341,0.0242466547782797,0.0475611029863002,OLS,1000,4,tdis
-0.467062992007695,0.481593998866414,0.157358942923461,0.0174434256038724,0.0170873588799849,0.0214321505266096,KS,1000,4,tdis
-1.40305468322147,1.39291271382715,0.80299054909278,0.0906529364456702,0.0916080374345108,0.148795697698846,ologit,1000,4,tdis
-0.768081918353954,0.760410773566513,0.421087976413623,0.0483543306931182,0.0486705342777697,0.0820975330729148,oprobit,1000,4,tdis
-0.456526167174506,0.456692247826588,0.257360183698491,0.0245435178100881,0.0248704676114,0.0486625008230686,OLS,1000,4,tdis
-0.456526167174507,0.456692247826587,0.257360183698489,0.0177452373673287,0.0176802760717408,0.0247005955664837,KS,1000,4,tdis
-1.45672880578621,1.48948447701297,0.889454840267268,0.090312403251845,0.0933772523260891,0.14794038119393,ologit,1000,4,tdis
-0.792663993212361,0.820568928685134,0.446151782915852,0.047453401971165,0.0493619366644567,0.0817920138194508,oprobit,1000,4,tdis
-0.477460517912646,0.487390687160521,0.28842694752917,0.0238256270479614,0.0246844753379503,0.0482657162694552,OLS,1000,4,tdis
-0.470483500034221,0.488421927953428,0.284845407181582,0.0200217414952103,0.0167010575124681,0.0226380850094354,KS,1000,4,tdis
-1.38102457903473,1.34052442066616,0.511456609041067,0.0864153634494103,0.0850527297113692,0.141172260318857,ologit,1000,4,tdis
-0.748811407870156,0.726618059354208,0.280750263931891,0.0457348909707458,0.0451779031007864,0.0791410642295983,oprobit,1000,4,tdis
-0.476965405344004,0.465495764203432,0.165665282456207,0.0247521723293071,0.0250054769450264,0.0500828281074868,OLS,1000,4,tdis
-0.476965405344001,0.465495764203432,0.165665282456208,0.018040235838125,0.0184774961470202,0.0245283991498739,KS,1000,4,tdis
-1.29816330635855,1.4326527855502,0.55493099291487,0.0863185083173127,0.0897957772041433,0.141597577968099,ologit,1000,4,tdis
-0.706500624805018,0.786465231459486,0.308834715968432,0.0458847847143579,0.0474542623393563,0.0794901221951532,oprobit,1000,4,tdis
-0.436941922807329,0.490254926848658,0.188502510895729,0.0252165247714971,0.0251265908537947,0.0499524536587982,OLS,1000,4,tdis
-0.397834930384054,0.502935911624748,0.201049823287216,0.0162120181097511,0.0156170793670709,0.0207640281314978,KS,1000,4,tdis
-1.43097771191221,1.44968649207779,0.608852388938179,0.0927430111828078,0.0922776121986853,0.149675308498879,ologit,1000,4,tdis
-0.784207140716559,0.789306347661327,0.308988373377541,0.0488091417335473,0.0482974170931875,0.082668577350791,oprobit,1000,4,tdis
-0.450663554535634,0.45769905010883,0.167090197789076,0.0233918041176118,0.0232378208609651,0.0466241010050635,OLS,1000,4,tdis
-0.450663554535633,0.45769905010883,0.167090197789076,0.0178983575158129,0.016962850464272,0.0221033882856085,KS,1000,4,tdis
-1.35529842752326,1.32629285986881,0.72042015676607,0.0873876232638399,0.0857056176005558,0.148428998313084,ologit,1000,4,tdis
-0.719168147122788,0.723336376967724,0.371009404125965,0.0449316266487266,0.0449310639893691,0.0817799037286575,oprobit,1000,4,tdis
-0.45127400829977,0.447421080122005,0.236492114011478,0.0241315302578852,0.0235487940522366,0.0497294510408584,OLS,1000,4,tdis
-0.45127400829977,0.447421080122005,0.236492114011478,0.0167041480010387,0.0163567965459469,0.0224578284698013,KS,1000,4,tdis
-1.54179425274666,1.44051692537886,0.928322669434915,0.09118285637638,0.0910491534512305,0.147103281172156,ologit,1000,4,tdis
-0.853548047166854,0.789237610791492,0.50488543313493,0.0482333002816512,0.0479415092268453,0.0813409007035535,oprobit,1000,4,tdis
-0.497100774540052,0.450558038551722,0.308926598825775,0.0233623096541066,0.0237130667987887,0.0473171466086664,OLS,1000,4,tdis
-0.497100774540052,0.45055803855172,0.308926598825775,0.0161031299531525,0.0172445161155,0.0219489913563487,KS,1000,4,tdis
-1.24152081066372,1.27162525165218,0.620471039437945,0.0816989662951481,0.0822737586308054,0.139301089826158,ologit,1000,4,tdis
-0.677261559306172,0.687757032721378,0.345421517942891,0.0434492358997122,0.0438192646245292,0.0782465204783425,oprobit,1000,4,tdis
-0.435319962603653,0.446446248991722,0.218952308613422,0.0247612197171062,0.025077727140747,0.0510992571574201,OLS,1000,4,tdis
-0.435319962603648,0.446446248991721,0.218952308613422,0.0165209578432497,0.0165828214460153,0.0226584465149167,KS,1000,4,tdis
-1.2484807717935,1.3053405560771,0.83655172505227,0.0835333388514338,0.0854963275141376,0.143039252435393,ologit,1000,4,tdis
-0.675313985999766,0.715852903011973,0.462776792931793,0.0442390497044414,0.0454020703721265,0.0797846169895821,oprobit,1000,4,tdis
-0.437937446256278,0.461338277938437,0.287998570064478,0.0254550000411053,0.0257624175425693,0.0510615281245831,OLS,1000,4,tdis
-0.430660587235862,0.386437387098696,0.312029849051971,0.0155560976338279,0.0158703586550341,0.0203809736460841,KS,1000,4,tdis
-1.40543888016058,1.27382312313501,0.868223439862518,0.0891816520620597,0.086484863177508,0.146274984561785,ologit,1000,4,tdis
-0.744660558631971,0.675187507332959,0.487775553579403,0.0463314966184283,0.0448756429990993,0.0811181293706779,oprobit,1000,4,tdis
-0.445742141639767,0.405094838778862,0.296215898232755,0.0240396764997326,0.0239771777856577,0.0484038250400417,OLS,1000,4,tdis
-0.445742141639766,0.405094838778861,0.296215898232756,0.0155075261212769,0.0155758464150791,0.0211026189762125,KS,1000,4,tdis
-1.34515398434726,1.36065328499241,0.733977364177858,0.0868737111683726,0.0851050490733999,0.142305752814504,ologit,1000,4,tdis
-0.70113135980008,0.725446214196241,0.381090550143281,0.0440841566911243,0.0443538438318444,0.0790671057476347,oprobit,1000,4,tdis
-0.446391363257274,0.465900765486464,0.24107202104785,0.0242620353520341,0.0242846930149128,0.0495839844518064,OLS,1000,4,tdis
-0.446391363257273,0.465900765486464,0.24107202104785,0.0159003867079804,0.0172023591626662,0.0236629281623335,KS,1000,4,tdis
-1.43495288767551,1.39426678924374,0.772383561887888,0.0889436205174445,0.0905540715773979,0.144571135399741,ologit,1000,4,tdis
-0.8017047563172,0.764111460296042,0.407662826800217,0.0476496075770346,0.0481521196651498,0.0805171232949514,oprobit,1000,4,tdis
-0.477970133015143,0.460543538356678,0.251445713424577,0.0239244862029722,0.0251212787547663,0.0483535367445206,OLS,1000,4,tdis
-0.48272915544618,0.452462010808993,0.24560092469312,0.0160864855418164,0.0171590476699582,0.021601196772134,KS,1000,4,tdis
-1.3901013413498,1.49290124517404,0.773524592014307,0.0891215956832237,0.0930002380096551,0.147426568916476,ologit,1000,4,tdis
-0.745663866633632,0.781434140538097,0.455791021490013,0.0459480732693696,0.0470267149525469,0.081975931600837,oprobit,1000,4,tdis
-0.437874506495201,0.461563352672892,0.254279643560084,0.0226563889608217,0.0230581645807712,0.0469696400132574,OLS,1000,4,tdis
-0.437874506495201,0.461563352672891,0.254279643560085,0.0164643482854351,0.0157184706802482,0.0218329766218274,KS,1000,4,tdis
-1.33246232191436,1.44964506281783,0.85500672401677,0.0885053537759166,0.0901177382942696,0.148070219393246,ologit,1000,4,tdis
-0.728679693495289,0.786870490373109,0.495296131240151,0.0473036823447425,0.0472058325796434,0.0826738652296901,oprobit,1000,4,tdis
-0.425550844775499,0.460146894644733,0.28332600433861,0.0244222732765123,0.0232495266113691,0.0485715460028508,OLS,1000,4,tdis
-0.4255508447755,0.460146894644732,0.28332600433861,0.0189001076897914,0.0174189662149206,0.0231793932597048,KS,1000,4,tdis
-1.48424963459762,1.41300649373695,0.738833058114756,0.094441323797942,0.0907349156953769,0.14922217173364,ologit,1000,4,tdis
-0.799335733769993,0.760405900054019,0.433001914815016,0.0488954663593985,0.0469182013125473,0.0827030639454489,oprobit,1000,4,tdis
-0.464274152437693,0.442959793869409,0.255735955215517,0.0238181996364802,0.0232846291053112,0.0470898612757952,OLS,1000,4,tdis
-0.460394157107938,0.441788517259584,0.256845595529531,0.0168159713820642,0.0165536481172916,0.0196779482316723,KS,1000,4,tdis
-1.53922555852095,1.29695639506098,0.571757420429986,0.0933371794004261,0.0855678429204555,0.146222955890659,ologit,1000,4,tdis
-0.821418604896404,0.703864540636232,0.28827258581477,0.0479298063130024,0.0454901774872017,0.0809873531192132,oprobit,1000,4,tdis
-0.496476655527492,0.424164770739949,0.176551760054917,0.0236784818832241,0.0234352832336606,0.0479513177919255,OLS,1000,4,tdis
-0.474433983940452,0.428143480829045,0.188514505010705,0.0171095473271985,0.0183678906583789,0.0228673289339431,KS,1000,4,tdis
-1.22798819233295,1.27275213421612,0.600861911344263,0.0804619874934259,0.0836599346287983,0.139688460346912,ologit,1000,4,tdis
-0.673538966163458,0.687565636985184,0.346944495197134,0.0427769775349755,0.0436303944590223,0.0783636451538666,oprobit,1000,4,tdis
-0.443603371976874,0.453481920418079,0.216133922244646,0.024344255374313,0.0248840210584134,0.0512410043613439,OLS,1000,4,tdis
-0.443603371976875,0.453481920418075,0.216133922244651,0.0162296003044197,0.015438950323652,0.0216669022764547,KS,1000,4,tdis
-1.33232832650449,1.42909817999872,0.564002474811292,0.0876302078746564,0.0899498946227229,0.143496593664201,ologit,1000,4,tdis
-0.702856645230652,0.771759635771073,0.303503008486678,0.0455446346440386,0.0469751213073011,0.0798436850882161,oprobit,1000,4,tdis
-0.44110800222789,0.476062106653558,0.196865610737114,0.0248725091267464,0.0246948899763547,0.0495470928633096,OLS,1000,4,tdis
-0.441108002227882,0.476062106653558,0.196865610737114,0.016899206951782,0.0167812727339626,0.0229159228901317,KS,1000,4,tdis
-1.40259091377338,1.34460920648923,0.763191775252526,0.0874702525459616,0.0867680071706514,0.144021837456066,ologit,1000,4,tdis
-0.760060928182984,0.740023059371893,0.443729655033362,0.0459103327829047,0.046692304505898,0.0810439465551281,oprobit,1000,4,tdis
-0.471459722081066,0.451400326045905,0.267195999880678,0.0242854436659783,0.0246332316401116,0.0501295829266221,OLS,1000,4,tdis
-0.437772734774003,0.440245140422195,0.280464866787432,0.0171465505698507,0.017140685255766,0.0230656536629688,KS,1000,4,tdis
-1.31083248886478,1.2628840552107,0.491880608120196,0.0854544774176614,0.0834983057242168,0.140148002844601,ologit,1000,4,tdis
-0.702352135812442,0.681772461448992,0.247077720631267,0.0449585268853897,0.044328012269548,0.0783629826645719,oprobit,1000,4,tdis
-0.439566569464035,0.427217023264435,0.161595929110544,0.024991560954501,0.0246624034175738,0.0501856873450932,OLS,1000,4,tdis
-0.439566569464012,0.427217023264468,0.161595929110519,0.0151908686599872,0.0159255032020837,0.0202396833959736,KS,1000,4,tdis
-1.34549525181049,1.19932614242974,0.495025693556287,0.0882319637314602,0.0868518580698217,0.141916330344348,ologit,1000,4,tdis
-0.737228097222166,0.652433379370013,0.263013491426107,0.0463455719880116,0.0461403398886401,0.079460568809375,oprobit,1000,4,tdis
-0.465274398222881,0.407574708659467,0.170089527869345,0.0252991202530793,0.0258985990557448,0.0504323183226412,OLS,1000,4,tdis
-0.465274398222881,0.407574708659467,0.170089527869345,0,0,0,KS,1000,4,tdis
-1.35249371854721,1.5578073438356,0.640648718368599,0.0881057313718573,0.0932661437672053,0.144446924501285,ologit,1000,4,tdis
-0.721539175155395,0.805924452419168,0.343427385998562,0.0458383846693776,0.046855589669509,0.0800404755836514,oprobit,1000,4,tdis
-0.450191545650459,0.511988697047311,0.216362618457639,0.0241806505139927,0.0246930429517941,0.0491377400118628,OLS,1000,4,tdis
-0.450191545650459,0.511988697047311,0.216362618457639,0.017888712478851,0.0171298836486465,0.0229005341698534,KS,1000,4,tdis
-1.46143193105615,1.44001131091073,0.586001450841408,0.0909254894458205,0.0902166291078383,0.144575405745715,ologit,1000,4,tdis
-0.779170016231767,0.769015716022514,0.317066009702314,0.0474580822148731,0.0465816612743291,0.0804381884462016,oprobit,1000,4,tdis
-0.457320513067838,0.457233698114593,0.185681996704559,0.0236279725980292,0.0237780128431105,0.0476515367238297,OLS,1000,4,tdis
-0.445972376318201,0.452421868388897,0.190124284695616,0.0166084861666714,0.0170182986302716,0.0220547467321935,KS,1000,4,tdis
-1.34368488200157,1.36962258427282,0.615033154893802,0.0866130975479655,0.0874060714997645,0.142960430514003,ologit,1000,4,tdis
-0.715983001808939,0.73975887393808,0.320474420322746,0.0451520570834504,0.0454527090291854,0.079288420591519,oprobit,1000,4,tdis
-0.461677539723136,0.468445807921592,0.204420589368776,0.0248675271066924,0.0245901645264296,0.0497660505763561,OLS,1000,4,tdis
-0.451761825787146,0.467817040073019,0.203866200385604,0.0156325485481838,0.0175146245287466,0.023796799274191,KS,1000,4,tdis
-1.4672847827816,1.46008255540905,0.650886116238387,0.0891527877204962,0.0907785571922239,0.144502523201824,ologit,1000,4,tdis
-0.775260091466863,0.766554537479943,0.308278162515376,0.0460761222373012,0.0465283226476392,0.0795637781283748,oprobit,1000,4,tdis
-0.485925950534009,0.477294681368467,0.203282885610687,0.023932024652956,0.0243909777449322,0.0482684205348133,OLS,1000,4,tdis
-0.479982604529805,0.479887859292486,0.202169381668012,0.0175063258652116,0.0173700632649013,0.0220661842084968,KS,1000,4,tdis
-1.3252745496657,1.27542664789276,0.51796882840066,0.0869935710840246,0.0838795132507774,0.140632747501032,ologit,1000,4,tdis
-0.693892433554449,0.685161977708906,0.259060922584199,0.0452866761639718,0.0437306561131858,0.0784319641052728,oprobit,1000,4,tdis
-0.464668061519779,0.450470558948122,0.179108587021175,0.0261887188515922,0.0247421847360595,0.050791711558146,OLS,1000,4,tdis
-0.464668061519772,0.450470558948085,0.179108587021168,0.0182183003223223,0.0171649787647682,0.0210479716914248,KS,1000,4,tdis
-1.29823536321573,1.28593473179865,0.816906916561199,0.0879503416973954,0.0861278476522336,0.146938136855154,ologit,1000,4,tdis
-0.706188580363929,0.708258595370252,0.432062880025115,0.0465216479596306,0.0460887854288995,0.0817766588895747,oprobit,1000,4,tdis
-0.428474645414264,0.436689282865046,0.236952088139007,0.0245038783823656,0.0246946416340331,0.0491448134615735,OLS,1000,4,tdis
-0.428474645414122,0.436689282864819,0.236952088139071,0.0171934753404708,0.0156914161151168,0.0210054520132094,KS,1000,4,tdis
-1.47657026095982,1.29378522254474,0.798983436466009,0.0880819255978118,0.0862735651738393,0.144096602376385,ologit,1000,4,tdis
-0.798277035723548,0.700113717145542,0.431615482666095,0.0458510008135802,0.0456968148226238,0.0797507999408714,oprobit,1000,4,tdis
-0.500815207846026,0.443429529995842,0.275640069806074,0.0243315028304703,0.0250774655982784,0.0494941650198655,OLS,1000,4,tdis
-0.505500456554198,0.439232079858097,0.272642059283061,0.0151096071333653,0.0190830200667277,0.0236298631719686,KS,1000,4,tdis
-1.31062143939972,1.40676510092798,0.730606229232827,0.0869135656614712,0.093332078153195,0.146351555151397,ologit,1000,4,tdis
-0.711497170462059,0.763197912231312,0.408556908228045,0.0459372994899135,0.048833318732144,0.0814158502576192,oprobit,1000,4,tdis
-0.431163441389009,0.453994101788923,0.23937150933758,0.0241975449193197,0.0247938098125588,0.0482913673400766,OLS,1000,4,tdis
