sample_size,model,coef_index,true_beta_norm,coef_estimate,mean_beta_norm,bias,rmse,error_sd
2000,flow,1,1.0,0.4485759277664661,1.0,0.0,0.0,1.0
2000,probit,1,1.0,0.6597032164841015,1.0,0.0,0.0,1.0
2000,logit,1,1.0,1.219487309095957,1.0,0.0,0.0,1.8137993642342178
2000,flow,2,-1.6666666666666667,-0.7540297533491672,-1.6886919504360107,-0.022025283769344303,0.11803506972586346,1.0
2000,probit,2,-1.6666666666666667,-1.1127467593357903,-1.7052254287080009,-0.03855876204133426,0.1844022939489188,1.0
2000,logit,2,-1.6666666666666667,-2.055588473520719,-1.703323482217099,-0.03665681555043247,0.18080163426734314,1.8137993642342178
2000,flow,3,1.1666666666666667,0.5281590792671902,1.1821338129784522,0.015467146311785487,0.08221561233547446,1.0
2000,probit,3,1.1666666666666667,0.7809809340301694,1.196215554966655,0.029548888299988293,0.1319501660265874,1.0
2000,logit,3,1.1666666666666667,1.4416307503141248,1.1939790393991996,0.02731237273253309,0.1301898459777583,1.8137993642342178
2000,flow,4,-0.8333333333333334,-0.37671475312157937,-0.843234374901765,-0.009901041568431732,0.06325471404801845,1.0
2000,probit,4,-0.8333333333333334,-0.5514629270677741,-0.8450624139150155,-0.011729080581682077,0.10132760348069113,1.0
2000,logit,4,-0.8333333333333334,-1.016070002168953,-0.8420019475320026,-0.008668614198669511,0.10094261288894235,1.8137993642342178
