sample_size,model,coef_index,true_beta_norm,coef_estimate,mean_beta_norm,bias,rmse,error_sd
1000,flow,2,-1.6,-0.5033924344855412,-1.733770594038311,-0.1337705940383108,0.3075897331266146,1.0
1000,probit,2,-1.6,-0.7100389713438511,-1.757742917941168,-0.15774291794116785,0.3799896223782128,1.0
1000,logit,2,-1.6,-0.6876168748728474,-1.7685654407424996,-0.16856544074249938,0.38479226181606824,1.8137993642342178
1000,flow,3,1.0,0.3073054134692487,1.0641811158021355,0.06418111580213548,0.20749262415422715,1.0
1000,probit,3,1.0,0.42761621379871356,1.0622658919207533,0.06226589192075325,0.2420129073408677,1.0
1000,logit,3,1.0,0.4172978353641924,1.0745938682362524,0.07459386823625229,0.23330841659223747,1.8137993642342178
1000,flow,4,-1.0,-0.3150257393711643,-1.0832516776055698,-0.08325167760556988,0.18191033475623522,1.0
1000,probit,4,-1.0,-0.4416087582744792,-1.0912195254311476,-0.09121952543114778,0.24009795202429968,1.0
1000,logit,4,-1.0,-0.435669109798935,-1.1213058766256947,-0.12130587662569478,0.2718849768187444,1.8137993642342178
2000,flow,0,2.0,0.6026545041621816,2.005439028151568,0.005439028151568159,0.18173175444418652,1.0
2000,probit,0,2.0,0.8957697005137092,2.040995466901612,0.04099546690161251,0.23789992764271817,1.0
2000,logit,0,2.0,0.8685800240119355,2.0308957595536308,0.030895759553630598,0.26375400095574403,1.8137993642342178
2000,flow,1,1.0,0.30276568515818186,1.0,0.0,0.0,1.0
2000,probit,1,1.0,0.4444570663418791,1.0,0.0,0.0,1.0
2000,logit,1,1.0,0.4347681499357283,1.0,0.0,0.0,1.8137993642342178
2000,flow,2,-1.6,-0.4750347734752808,-1.5755719265040569,0.02442807349594327,0.0854457307424744,1.0
2000,probit,2,-1.6,-0.6943989265983309,-1.5865661415796128,0.013433858420386979,0.2217729419044774,1.0
2000,logit,2,-1.6,-0.6798944051769273,-1.592837267730473,0.007162732269527261,0.23402959811686433,1.8137993642342178
2000,flow,3,1.0,0.3032655278969095,1.0064487507784632,0.006448750778463253,0.06333161246551484,1.0
2000,probit,3,1.0,0.45426251444192306,1.0376947784059567,0.03769477840595672,0.14503741451898158,1.0
2000,logit,3,1.0,0.4420428980266028,1.0359119663533007,0.03591196635330076,0.15423312408230777,1.8137993642342178
2000,flow,4,-1.0,-0.295870475908953,-0.981946857918833,0.018053142081166994,0.06794445181923937,1.0
2000,probit,4,-1.0,-0.4177109512732823,-0.9493757563918711,0.05062424360812887,0.11382680501478795,1.0
2000,logit,4,-1.0,-0.40962977974569537,-0.9543802108603039,0.04561978913969615,0.1228252626831379,1.8137993642342178
