sample_size,model,coef_index,true_beta_norm,coef_estimate,mean_beta_norm,bias,rmse,error_sd
500,logit,4,-0.8749999999999999,-0.673596892073185,-1.1413917450400923,-0.26639174504009233,0.47175435771766633,1.8137993642342178
1000,flow,0,2.5,0.6073895287554696,2.3103814617690803,-0.18961853823091968,0.24712064724386218,1.0
1000,probit,0,2.5,0.6937837899519533,2.2549426322407293,-0.2450573677592708,0.6104284095357697,1.0
1000,logit,0,2.5,1.2728306109363672,2.2419999549814,-0.2580000450185998,0.5822663421755945,1.8137993642342178
1000,flow,1,1.0,0.26491642496074164,1.0,0.0,0.0,1.0
1000,probit,1,1.0,0.33101954734146116,1.0,0.0,0.0,1.0
1000,logit,1,1.0,0.6048144591551881,1.0,0.0,0.0,1.8137993642342178
1000,flow,2,-1.4999999999999998,-0.4485133682562459,-1.7106408729876377,-0.21064087298763803,0.26339808924028923,1.0
1000,probit,2,-1.4999999999999998,-0.591223437667678,-1.9295446082787626,-0.4295446082787629,0.659528204891802,1.0
1000,logit,2,-1.4999999999999998,-1.0692303387777786,-1.9031634102357569,-0.40316341023575736,0.6552160246993706,1.8137993642342178
1000,flow,3,1.25,0.37359711305313414,1.4238703998077753,0.17387039980777508,0.21157409362671672,1.0
1000,probit,3,1.25,0.47651124286375607,1.5589536784158586,0.30895367841585886,0.5182264450650379,1.0
1000,logit,3,1.25,0.8586600228030443,1.5275245837382567,0.27752458373825695,0.4931686361620761,1.8137993642342178
1000,flow,4,-0.8749999999999999,-0.30603258202438194,-1.166112503149545,-0.2911125031495449,0.306795525043758,1.0
1000,probit,4,-0.8749999999999999,-0.3867680798337154,-1.249620431402311,-0.374620431402311,0.4868157585566255,1.0
1000,logit,4,-0.8749999999999999,-0.7103264712547772,-1.2603933618454974,-0.3853933618454976,0.5227736782836294,1.8137993642342178
2000,flow,0,2.5,0.5288208057855246,2.3211437078290986,-0.17885629217090138,0.20811256604129774,1.0
2000,probit,0,2.5,0.7469979610257903,2.397591095435186,-0.10240890456481437,0.2521297144709797,1.0
2000,logit,0,2.5,1.3611274718688848,2.385904927155901,-0.11409507284409903,0.28719204230671347,1.8137993642342178
2000,flow,1,1.0,0.22866818417995874,1.0,0.0,0.0,1.0
2000,probit,1,1.0,0.3156072133168419,1.0,0.0,0.0,1.0
2000,logit,1,1.0,0.5799301294792514,1.0,0.0,0.0,1.8137993642342178
2000,flow,2,-1.4999999999999998,-0.3964544448087841,-1.7371210000783375,-0.23712100007833792,0.2408104675878417,1.0
2000,probit,2,-1.4999999999999998,-0.562977777965424,-1.8232076353552185,-0.3232076353552186,0.4335661317878184,1.0
2000,logit,2,-1.4999999999999998,-1.0341290928781541,-1.8236062186607216,-0.3236062186607221,0.42982775246913013,1.8137993642342178
2000,flow,3,1.25,0.33647463932421934,1.4780496435667676,0.22804964356676752,0.2430599210759533,1.0
2000,probit,3,1.25,0.472903477387963,1.537193770938609,0.2871937709386088,0.386350581011671,1.0
2000,logit,3,1.25,0.8583310337171687,1.5194930418952401,0.2694930418952402,0.3698186607303251,1.8137993642342178
2000,flow,4,-0.8749999999999999,-0.27103810775650733,-1.188570394640129,-0.313570394640129,0.3162153333815652,1.0
2000,probit,4,-0.8749999999999999,-0.36579316926908834,-1.1967579964547885,-0.32175799645478864,0.40864782872933886,1.0
2000,logit,4,-0.8749999999999999,-0.6754204843572951,-1.2043502609627266,-0.32935026096272657,0.41713443431927333,1.8137993642342178
